Id,Код,Возраст,Среднемесячный расход,Средняя продолжительность разговоров,Звонков днем за месяц,Звонков вечером за месяц,Звонков ночью за месяц,Звонки в другие города,Звонки в другие страны,Доля звонков на стационарные телефоны,Количество SMS за месяц
1992,2036,66,27.36,1.9,7,5,0,0,0,5,0
1993,2037,56,529.98,5.2,46,94,2,3,1,14,5
1994,2038,49,121.54,1.8,40,49,0,0,0,8,3
1995,2039,64,28.8,1.6,13,2,0,0,0,14,2
1996,2040,55,101.92,2.0,40,24,0,2,0,25,4
1997,2041,48,997.54,7.2,106,64,7,0,0,4,0
1998,2042,40,167.02,2.3,36,61,4,5,0,1,32
1999,2043,40,528.01,5.4,58,71,3,0,1,13,23
2000,2044,25,295.63,2.1,64,131,0,24,0,4,8
2001,2045,20,133.01,2.4,11,71,10,0,0,0,26
2003,2047,66,8.4,1.0,4,3,0,0,0,8,0
2004,2049,33,1484.19,10.2,148,85,67,2,0,2,116
2005,2050,51,747.65,9.7,52,48,0,4,1,0,4
2006,2051,19,302.86,3.7,21,103,9,0,1,5,52
2007,2052,34,461.06,7.7,31,51,0,16,0,11,4
2008,2053,39,19.66,1.6,12,3,0,0,0,0,0
2009,2054,57,1007.16,6.6,104,72,0,0,0,15,4
2010,2055,45,184.87,1.9,33,92,0,0,3,10,1
2011,2056,26,355.25,3.9,46,78,0,4,0,10,17
2012,2057,59,495.95,6.5,40,53,0,0,0,25,5
2013,2058,54,439.21,3.5,52,124,0,4,0,23,5
2014,2059,23,67.62,0.6,50,106,10,0,0,5,48
2015,2060,54,1094.94,9.9,50,86,2,20,0,3,4
2016,2061,51,238.87,3.5,38,41,7,19,0,20,5
2017,2062,31,247.8,2.0,44,115,0,3,0,6,10
2018,2063,54,8.03,1.4,3,4,0,0,0,0,0
2019,2064,46,355.45,2.4,109,78,3,15,0,8,4
2020,2065,37,100.8,1.6,38,36,0,0,0,0,51
2021,2066,52,9.72,1.2,3,6,0,0,0,0,0
2022,2067,19,338.25,3.0,56,118,6,2,0,4,31
2023,2068,59,278.24,2.6,65,77,0,0,2,8,1
2024,2069,57,93.96,2.9,14,13,0,0,0,5,0
2025,2070,46,112.7,1.4,33,69,0,0,0,2,4
2026,2071,32,539.98,5.8,54,56,2,3,0,0,6
2027,2072,49,142.43,1.3,58,89,2,20,0,0,5
2028,2073,39,348.95,3.3,59,83,0,0,0,12,1
2029,2074,58,338.44,3.3,62,71,4,43,0,19,5
2030,2075,31,1004.42,7.2,53,144,2,5,0,11,11
2031,2076,57,364.21,2.2,71,134,5,0,0,27,1
2032,2077,44,26.91,1.3,12,11,0,0,0,0,0
2033,2078,19,70.7,1.0,28,70,6,2,0,1,94
2034,2079,36,211.99,3.2,47,38,0,0,0,6,41
2035,2080,55,432.32,3.2,30,151,0,1,0,8,5
2036,2081,28,86.76,1.2,37,59,5,0,0,25,13
2037,2082,52,358.79,5.1,36,48,5,25,0,20,3
2038,2083,33,122.3,1.2,57,79,2,39,3,3,50
2039,2084,19,109.28,4.7,21,12,7,0,0,11,25
2040,2085,30,1025.82,8.8,107,84,45,6,0,8,58
2041,2086,50,865.56,8.6,60,74,0,0,2,16,3
2042,2087,57,1090.03,6.9,65,156,2,0,0,27,5
2043,2088,47,790.84,6.5,65,100,0,4,2,0,2
2044,2089,35,1366.56,7.8,112,129,102,2,0,10,123
2045,2090,49,523.61,6.0,67,43,0,0,0,2,3
2046,2091,54,138.74,1.2,66,87,3,5,0,26,0
2047,2092,57,386.12,2.8,49,128,0,32,0,16,5
2048,2093,42,461.51,3.5,77,99,0,5,0,20,9
2049,2094,48,329.46,2.4,40,158,3,33,0,14,3
2050,2096,41,1733.15,7.6,291,62,10,10,4,11,12
2051,2097,54,254.03,1.9,104,44,2,2,0,18,0
2052,2098,21,112.65,2.7,13,41,23,0,0,3,50
2053,2099,19,212.25,6.8,41,5,6,0,0,1,49
2054,2100,21,173.65,2.9,16,78,0,0,0,3,75
2055,2101,21,128.93,4.4,42,2,4,0,0,0,34
2056,2102,37,281.96,3.8,45,43,0,2,0,27,45
2057,2103,53,551.25,7.0,31,68,1,0,0,15,4
2058,2104,45,19.16,1.8,5,7,2,0,0,0,0
2059,2105,47,162.82,1.8,47,75,2,0,0,21,2
2060,2106,56,66.24,2.4,19,4,0,0,0,1,0
2061,2107,45,273.27,2.6,74,61,0,1,0,16,0
2062,2109,19,422.52,6.6,21,76,7,0,0,1,13
2063,2110,52,808.64,7.6,41,94,0,2,0,4,4
2064,2111,41,185.49,1.6,74,77,2,0,0,29,5
2065,2112,47,1104.69,9.2,94,54,3,2,2,1,5
2066,2113,39,261.17,4.0,43,41,3,15,1,30,2
2067,2114,35,1209.9,7.4,113,147,25,5,3,5,71
2068,2115,21,34.88,1.5,29,3,9,2,0,2,89
2069,2116,56,765.16,7.7,68,60,0,0,0,8,4
2070,2117,52,210.59,2.9,37,60,4,34,1,12,5
2071,2118,31,3584.84,12.4,326,79,16,42,9,6,5
2072,2119,49,471.17,5.3,58,43,4,0,0,7,1
2073,2120,47,176.39,1.3,37,158,6,0,0,14,5
2074,2121,57,693.0,6.0,53,89,2,3,0,20,4
2075,2122,54,170.73,1.8,62,48,1,41,0,12,2
2076,2123,32,748.6,5.2,84,108,0,7,0,11,7
2077,2124,23,93.73,0.9,48,114,3,0,1,5,26
2078,2125,38,358.89,3.6,62,68,3,6,0,15,23
2079,2126,37,310.06,3.3,57,66,3,5,0,23,10
2080,2127,62,35.64,1.1,26,1,0,0,0,5,1
2081,2128,52,113.96,2.2,50,4,0,2,0,13,5
2082,2130,47,106.86,1.1,88,26,5,1,0,27,5
2083,2131,53,525.27,3.8,49,148,0,0,2,14,2
2084,2132,31,993.3,8.6,65,74,0,0,0,8,24
2085,2133,38,587.68,8.7,67,2,1,6,0,18,28
2086,2134,29,119.7,1.2,46,76,3,0,1,11,32
2087,2135,27,617.83,5.3,54,107,0,3,0,13,45
2088,2136,42,120.52,1.1,63,82,2,40,0,2,38
2089,2137,44,287.99,2.2,82,88,3,1,0,6,33
2090,2138,55,163.2,2.8,44,26,7,27,0,21,5
2091,2139,52,440.74,3.7,106,36,2,6,0,15,4
2092,2140,31,2891.98,8.0,410,149,17,9,6,23,0
2093,2141,62,24.96,2.6,1,7,0,0,0,4,1
2094,2142,47,184.73,2.5,44,54,0,2,0,2,4
2095,2143,41,559.86,4.7,33,141,0,29,2,29,27
2096,2144,29,159.57,1.5,59,84,0,31,0,1,35
2097,2145,57,450.9,3.9,66,86,5,44,1,1,3
2098,2146,28,125.01,2.5,43,18,1,4,0,20,22
2099,2147,51,749.88,5.4,69,119,4,29,0,11,5
2100,2148,54,398.89,6.2,31,57,0,0,0,5,4
2101,2149,36,146.45,1.9,55,44,0,7,0,21,45
2102,2150,52,704.9,3.8,82,149,0,0,0,18,5
2103,2151,21,108.54,1.2,37,105,0,0,0,0,36
2104,2152,58,376.08,4.1,66,51,0,0,0,6,5
2105,2153,51,169.05,1.4,58,90,3,2,0,10,5
2106,2154,67,33.12,2.3,3,9,0,0,0,7,0
2107,2155,34,12.53,0.9,9,7,2,0,0,0,0
2108,2156,33,107.91,1.1,70,54,2,1,0,8,29
2109,2157,29,600.6,6.5,67,34,6,0,0,7,21
2110,2158,40,266.42,2.2,82,57,0,0,0,8,27
2111,2159,49,515.72,4.4,65,93,0,0,0,28,3
2112,2160,51,192.34,3.3,60,4,5,2,3,1,3
2113,2161,19,5.89,0.1,48,41,7,0,0,13,48
2114,2162,54,8.55,1.9,3,2,0,0,0,0,0
2115,2163,53,20.28,1.3,6,7,0,0,0,3,3
2116,2164,29,3275.16,19.6,112,150,33,8,0,5,120
2117,2165,24,197.92,2.6,39,77,7,0,0,0,62
2118,2167,30,189.84,2.4,58,31,0,0,0,8,31
2119,2168,60,417.2,4.0,53,75,0,37,1,21,3
2120,2169,45,311.88,3.2,58,71,0,2,0,2,4
2121,2170,50,337.04,3.7,57,63,0,19,1,8,0
2122,2171,19,195.43,2.6,42,71,10,0,0,2,21
2123,2172,49,98.54,1.3,50,47,4,0,0,15,2
2124,2173,49,815.23,8.1,70,59,0,30,0,22,5
2125,2174,26,254.55,3.6,30,69,0,4,0,0,11
2126,2175,49,803.26,6.5,104,47,0,0,1,16,2
2127,2176,30,1352.11,8.2,143,136,46,46,2,1,171
2128,2177,30,180.53,2.6,55,29,4,0,1,26,56
2130,2180,57,170.4,2.5,36,57,0,0,2,11,3
2131,2181,46,327.83,4.7,52,36,1,5,0,5,5
2132,2182,20,90.77,3.0,32,12,7,2,0,2,16
2133,2183,60,467.81,3.4,65,125,0,26,0,0,2
2135,2185,46,227.03,1.8,69,101,0,14,0,13,4
2136,2186,54,196.71,1.6,58,112,0,28,0,3,5
2137,2187,47,444.69,3.9,104,32,0,5,0,0,5
2138,2188,48,206.9,2.9,31,69,0,31,2,16,2
2139,2189,69,21.12,1.6,5,6,0,0,0,4,3
2140,2190,43,155.94,1.6,53,79,0,5,0,10,69
2141,2191,24,280.92,3.0,34,106,14,0,0,1,68
2142,2192,40,472.97,3.3,55,148,0,2,0,18,13
2143,2193,36,14.0,1.9,3,6,0,0,0,0,0
2144,2194,40,174.54,2.0,34,88,2,19,0,5,24
2145,2195,47,1086.64,7.9,53,120,3,0,1,1,4
2146,2196,46,314.93,3.2,58,72,3,29,0,20,1
2147,2197,39,1000.6,6.6,65,146,0,0,0,7,35
2148,2198,46,1145.71,6.8,191,65,17,27,0,28,10
2149,2199,44,14.04,1.2,3,10,0,0,0,0,0
2150,2200,21,215.74,2.3,19,110,10,2,0,2,21
2151,2202,70,38.28,2.9,10,1,0,0,0,4,1
2152,2203,58,190.59,1.6,68,91,0,4,0,11,5
2153,2204,29,896.04,7.6,54,119,47,11,0,0,120
2154,2205,66,30.72,3.2,2,6,0,0,0,3,1
2155,2206,58,152.12,1.2,62,111,0,2,0,30,5
2156,2207,50,240.79,2.0,67,94,0,26,0,17,0
2157,2208,21,130.46,3.2,43,4,34,0,0,4,59
2158,2209,70,34.68,1.7,5,12,0,0,0,9,1
2159,2210,21,138.88,1.6,39,80,10,0,1,0,17
2160,2211,48,193.97,1.5,111,43,8,0,0,13,1
2161,2212,26,295.96,2.8,49,80,4,0,0,2,39
2162,2213,34,228.14,2.9,32,77,3,33,0,11,15
2163,2214,29,87.14,1.2,58,32,0,0,0,15,31
2165,2216,37,198.17,1.7,96,48,0,1,0,1,52
2166,2217,45,340.2,3.0,48,94,0,0,1,18,4
2167,2218,30,513.24,3.9,55,111,0,0,0,1,13
2168,2219,29,216.4,2.7,57,33,3,41,0,11,20
2169,2220,58,218.75,1.7,91,73,2,4,0,14,4
2170,2221,20,41.47,0.7,9,80,8,0,0,5,78
2171,2222,48,210.21,3.3,38,38,0,25,0,19,3
2172,2223,51,278.43,3.7,48,39,3,4,0,4,2
2173,2224,47,190.85,1.4,85,93,2,0,0,4,1
2174,2225,43,712.17,5.2,43,155,0,0,0,25,28
2175,2226,52,6.55,1.0,4,4,0,0,0,0,0
2176,2227,19,352.2,5.7,26,70,2,5,0,15,55
2177,2228,34,332.5,3.8,84,6,0,0,0,2,9
2178,2229,68,48.72,2.9,6,8,0,0,0,7,3
2179,2230,54,104.72,1.7,33,42,0,27,1,18,1
2180,2231,64,44.88,2.2,16,1,0,0,0,3,3
2181,2232,42,704.48,7.4,61,50,0,33,0,11,18
2182,2233,54,5.57,1.7,2,2,0,0,0,0,0
2183,2234,48,625.8,6.0,59,66,0,21,0,28,5
2184,2235,25,427.43,6.1,37,58,0,2,0,1,32
2185,2236,50,25.23,2.2,7,6,2,0,0,0,0
2186,2237,51,225.37,5.8,30,18,2,43,0,8,5
2187,2238,31,256.77,2.9,55,61,2,0,0,26,3
2188,2239,50,420.42,5.5,62,32,0,28,0,10,3
2189,2240,59,1098.06,5.2,272,52,15,23,0,56,10
2190,2241,46,392.01,6.8,41,31,3,5,0,23,3
2191,2242,44,808.92,5.4,82,98,2,4,0,3,26
2192,2243,44,149.69,2.0,53,41,3,28,0,20,35
2193,2244,23,100.61,1.3,55,51,31,0,1,0,20
2194,2245,44,314.68,3.8,58,46,4,20,0,4,36
2195,2246,44,3694.32,14.4,289,72,11,30,8,28,0
2196,2247,45,718.54,4.7,112,82,0,0,0,30,4
2197,2248,47,489.22,4.0,104,46,0,4,0,2,2
2198,2249,48,360.22,2.9,47,129,0,6,0,29,5
2199,2250,26,2466.94,16.4,107,147,43,2,2,12,87
2200,2251,43,13.51,1.1,4,10,2,0,0,0,0
2202,2253,29,879.31,6.8,67,108,2,0,0,30,22
2203,2254,60,752.23,9.8,48,50,7,24,0,0,3
2204,2255,58,375.32,2.4,114,85,1,42,2,16,5
2205,2256,32,939.36,7.6,56,131,38,5,2,7,42
2206,2257,28,463.74,5.6,54,54,0,5,0,28,17
2207,2258,31,507.96,3.4,111,111,54,45,0,6,116
2208,2259,41,243.65,1.7,46,160,0,0,0,4,16
2209,2260,30,1450.29,11.4,105,113,30,12,2,2,53
2210,2261,44,3343.2,12.0,269,120,18,68,11,28,0
2211,2262,46,656.04,6.6,41,83,2,2,0,24,4
2212,2263,57,530.67,3.8,40,139,7,19,0,12,5
2213,2264,21,385.84,5.3,34,70,0,2,0,5,50
2214,2265,28,514.25,3.9,37,155,0,33,0,5,6
2215,2266,26,414.96,3.9,53,76,4,0,0,20,30
2216,2267,20,21.15,0.4,32,48,6,2,0,2,12
2217,2268,30,165.81,1.9,33,90,0,23,0,12,23
2218,2269,59,162.43,2.5,31,58,0,18,0,11,4
2219,2270,48,1536.7,7.4,254,52,40,9,6,24,8
2220,2271,46,79.5,1.2,43,43,0,1,0,17,3
2221,2272,39,223.4,1.4,83,132,3,0,0,2,33
2223,2274,34,717.01,8.4,50,63,0,15,0,3,56
2224,2275,27,261.62,2.5,38,95,3,33,0,5,28
2226,2277,32,935.13,7.3,36,132,0,0,0,3,21
2227,2278,27,2580.36,8.2,347,147,0,7,0,25,0
2228,2279,24,81.98,3.9,28,5,0,0,1,7,69
2229,2280,50,77.08,1.1,33,63,0,0,0,27,1
2230,2281,57,204.82,2.2,61,45,4,4,1,17,3
2231,2282,57,199.36,1.6,68,80,4,15,0,4,1
2232,2283,60,105.49,1.2,41,80,0,0,0,23,1
2233,2284,20,7.13,1.4,5,3,0,0,0,2,80
2234,2285,49,120.54,1.2,40,85,3,27,3,26,2
2236,2287,50,967.0,9.7,67,60,3,0,0,15,2
2237,2288,33,17.04,1.3,8,8,0,0,0,0,0
2238,2289,70,77.76,2.7,15,9,0,0,0,2,2
2239,2290,69,1461.91,6.0,249,129,9,25,10,58,8
2240,2291,43,79.18,1.1,29,72,0,31,0,17,6
2241,2292,34,1214.4,9.2,98,102,40,7,0,11,66
2242,2293,57,506.73,3.7,95,81,0,27,0,10,4
2243,2294,57,687.2,6.2,70,75,2,0,0,5,2
2244,2296,42,554.61,5.7,41,80,2,4,0,19,37
2245,2297,51,784.78,8.0,52,81,0,0,0,14,5
2246,2298,51,151.29,1.9,65,33,2,2,0,21,5
2247,2299,44,89.32,1.1,62,25,6,0,0,13,24
2248,2300,60,190.12,2.8,38,43,0,1,0,4,5
2249,2301,50,21.6,2.0,9,3,0,0,0,0,0
2250,2302,51,281.3,2.3,34,144,0,0,0,10,2
2251,2303,57,148.8,1.6,53,71,0,30,0,1,5
2252,2304,57,158.68,4.7,31,7,6,12,1,4,3
2254,2306,63,30.72,1.6,9,7,0,0,0,3,0
2255,2307,47,1021.72,8.9,65,72,0,0,0,20,3
2256,2308,33,362.71,5.2,33,61,3,0,0,9,5
2257,2309,34,355.25,3.3,90,42,0,0,0,30,15
2258,2310,51,341.11,4.5,36,69,0,34,0,30,1
2259,2311,31,506.1,3.0,91,113,0,31,0,23,17
2260,2312,35,285.89,3.4,88,6,4,0,0,2,4
2261,2313,44,704.52,7.9,66,47,0,0,0,23,47
2263,2315,60,159.0,2.4,31,60,0,4,1,28,1
2264,2316,19,77.71,0.8,34,106,25,0,0,4,63
2265,2317,53,4.5,1.0,3,2,1,0,0,0,0
2266,2318,56,410.87,5.0,69,28,8,3,0,17,0
2267,2319,38,107.78,1.2,62,52,4,4,0,1,12
2268,2320,29,218.11,3.2,49,38,0,3,0,3,48
2269,2321,54,881.93,7.1,68,98,2,0,0,10,3
2270,2322,29,546.67,2.8,109,153,1,0,0,16,25
2271,2323,31,859.82,6.8,107,47,1,0,0,5,8
2272,2324,29,1326.51,8.6,133,132,35,12,0,8,89
2273,2325,27,256.39,2.3,38,121,0,0,1,13,8
2274,2326,65,113.4,2.1,27,18,0,0,0,3,2
2275,2327,55,773.38,5.7,66,120,0,7,1,13,4
2276,2328,31,521.7,6.0,65,44,3,2,0,6,11
2277,2329,56,553.84,8.6,45,28,0,7,0,1,1
2278,2330,58,336.21,2.9,67,87,0,5,0,20,3
2279,2331,21,483.0,4.0,56,113,7,0,0,0,93
2280,2332,48,420.93,3.2,94,72,3,0,0,1,5
2281,2333,51,124.85,1.4,63,51,0,0,0,21,1
2282,2334,44,347.17,5.0,39,54,0,0,2,23,41
2284,2336,39,685.28,4.4,59,160,3,12,0,12,5
2285,2337,38,787.91,9.3,48,63,4,0,0,1,15
2286,2338,45,349.59,3.2,84,52,1,0,0,22,4
2287,2339,48,269.99,2.9,64,42,2,19,0,30,1
2288,2340,52,418.64,5.3,46,59,0,29,0,28,2
2289,2341,37,267.99,3.1,84,3,5,5,0,7,1
2291,2343,54,451.57,5.1,38,84,4,7,0,28,2
2292,2344,70,10.56,1.1,3,5,0,0,0,3,1
2293,2345,54,260.47,2.9,38,85,4,0,0,3,4
2294,2346,20,103.19,2.0,19,61,2,4,0,2,22
2295,2347,50,89.43,1.2,69,19,2,0,0,2,1
2296,2348,40,10.24,1.0,6,6,1,0,0,0,0
2297,2349,47,254.16,3.8,40,49,0,32,0,6,5
2298,2351,49,19.16,1.8,8,5,0,0,0,0,0
2300,2353,43,1114.54,7.6,100,67,3,17,0,9,55
2301,2354,54,545.02,6.9,48,57,0,20,0,12,3
2302,2355,43,274.12,2.2,60,94,0,0,0,18,24
2303,2356,19,54.27,1.2,34,32,10,0,1,1,49
2304,2357,24,113.4,1.5,40,67,2,0,0,3,27
2305,2358,21,53.89,0.9,21,61,24,0,0,7,18
2306,2359,43,271.74,2.7,63,69,0,3,2,13,35
2307,2360,52,178.36,2.6,31,54,0,42,2,7,4
2308,2361,55,176.39,2.6,56,25,5,18,0,16,1
2309,2362,21,76.44,2.4,8,42,0,0,0,0,47
2310,2363,44,362.07,2.8,78,93,0,30,0,15,15
2311,2364,19,410.93,5.9,44,53,5,0,0,10,11
2312,2365,36,411.6,4.2,53,66,0,0,0,11,42
2313,2366,47,308.05,3.9,53,47,6,0,0,6,1
2314,2367,41,982.45,9.7,72,58,0,42,0,19,41
2315,2368,46,280.28,2.0,62,131,4,0,0,19,1
2317,2370,50,347.8,3.9,35,91,0,7,1,2,5
2318,2371,42,175.18,2.0,67,42,3,2,3,2,34
2319,2372,60,724.59,6.5,73,72,0,25,0,12,5
2320,2373,50,193.97,1.5,82,87,2,4,0,22,1
2321,2375,56,315.0,2.5,59,97,0,9,0,2,4
2322,2376,35,1347.73,9.3,111,68,7,6,0,6,48
2323,2377,40,302.7,3.2,38,93,3,35,0,13,23
2324,2378,40,136.22,1.4,53,64,2,34,0,8,8
2325,2379,48,672.42,5.2,80,89,2,4,0,10,3
2326,2380,25,379.81,4.5,33,85,1,6,0,4,52
2328,2382,19,547.23,5.9,47,77,17,2,1,0,91
2329,2383,49,671.94,7.3,41,84,5,6,0,0,3
2331,2385,38,301.68,3.2,58,67,0,5,0,16,40
2332,2386,56,125.04,2.6,50,5,1,39,0,3,1
2333,2387,25,372.01,4.0,55,67,2,6,0,4,8
2334,2388,58,287.92,2.0,102,82,0,3,1,1,5
2335,2389,36,329.33,5.5,38,40,0,1,0,22,3
2337,2391,60,1123.5,7.5,48,146,0,3,0,2,2
2338,2392,53,3638.54,13.6,296,124,0,48,7,30,14
2339,2393,45,275.38,2.2,63,104,7,4,0,3,4
2340,2394,26,108.32,1.9,37,34,7,31,1,10,14
2342,2396,24,619.92,5.6,66,90,57,47,0,0,79
2343,2397,51,173.95,3.5,32,26,0,0,0,13,3
2344,2398,52,27.52,2.1,11,5,0,0,0,0,0
2345,2399,45,178.87,2.4,42,58,0,4,0,4,4
2346,2400,50,27.52,2.4,5,9,0,0,0,0,0
2347,2401,32,267.12,1.8,54,136,0,16,0,20,16
2348,2402,45,190.82,2.9,39,39,0,0,1,9,4
2349,2403,56,268.56,3.1,63,47,0,3,0,4,3
2350,2404,27,516.6,3.6,43,144,0,2,0,13,6
2351,2405,38,584.77,7.2,42,68,1,0,0,16,5
2352,2406,23,56.1,0.7,41,72,3,0,0,5,69
2353,2407,45,528.64,6.4,37,66,0,19,1,10,5
2354,2408,58,222.95,1.4,66,155,4,21,0,15,4
2355,2409,59,322.48,2.7,45,122,3,38,0,3,1
2356,2410,50,163.23,2.5,35,51,5,4,0,19,1
2357,2411,42,188.42,1.7,48,106,0,0,0,19,32
2358,2412,65,31.68,2.4,8,3,0,0,0,7,3
2359,2413,69,25.2,1.0,18,3,0,0,0,10,2
2360,2414,50,7.21,1.1,2,6,0,0,0,0,0
2361,2415,51,764.26,5.3,68,109,2,33,3,5,2
2362,2416,38,2742.28,7.0,482,123,20,41,0,25,15
2363,2417,53,570.57,3.8,70,115,1,13,3,25,5
2364,2418,54,759.3,8.0,60,65,0,1,0,14,4
2365,2419,27,321.05,2.4,109,57,0,0,0,4,18
2366,2420,20,7.9,0.1,46,74,8,0,0,2,37
2367,2421,56,220.27,2.6,40,77,0,0,0,12,0
2368,2422,28,335.38,3.9,32,90,0,0,0,11,63
2369,2423,53,24.32,2.7,7,4,0,0,0,0,0
2370,2424,28,347.61,3.4,52,85,5,16,2,12,16
2371,2425,70,72.96,1.9,19,13,0,0,0,7,1
2372,2426,29,1633.63,11.0,113,134,50,49,0,5,120
2373,2427,33,3446.1,9.0,470,77,0,4,5,13,15
2374,2428,42,296.59,3.8,40,54,1,5,0,1,17
2375,2429,42,707.32,6.4,66,79,3,0,0,3,17
2376,2430,50,283.78,3.0,53,71,5,29,0,22,5
2377,2432,42,259.13,2.4,53,93,3,7,0,12,34
2378,2433,35,232.38,2.4,64,62,0,0,0,1,19
2379,2434,30,312.48,3.6,44,62,0,7,0,13,47
2380,2435,40,103.95,1.1,58,53,0,3,0,3,61
2381,2436,53,211.48,1.6,47,139,5,0,0,19,5
2382,2437,34,299.6,2.0,104,68,0,3,0,3,15
2383,2438,49,307.67,3.0,55,83,0,4,0,29,0
2384,2439,40,277.2,4.0,42,39,2,0,1,8,64
2385,2440,26,352.39,2.8,105,83,85,4,0,10,141
2386,2441,29,448.21,3.8,60,81,5,44,0,0,8
2387,2442,20,67.2,1.0,46,50,0,0,0,3,44
2388,2443,44,487.69,4.8,45,95,3,15,0,12,65
2389,2444,19,181.54,3.0,40,55,0,0,0,12,47
2390,2445,60,234.42,3.2,38,62,0,1,2,14,4
2391,2446,60,665.6,8.1,65,33,8,19,0,10,5
2392,2447,34,383.04,3.8,40,87,0,2,0,26,29
2393,2448,69,30.24,1.4,4,14,0,0,0,5,1
2394,2449,55,74.52,2.7,16,7,0,0,0,12,3
2395,2450,30,71.12,1.1,37,47,5,4,3,22,25
2396,2451,45,235.69,2.5,34,100,0,0,0,8,3
2397,2452,44,173.07,2.6,47,36,5,2,0,8,12
2398,2453,35,755.3,6.5,84,48,0,31,1,8,21
2399,2454,47,92.12,1.4,44,32,0,18,0,4,3
2401,2456,45,564.06,7.7,55,38,0,22,0,10,1
2402,2457,50,13.76,1.4,3,9,0,0,0,0,0
2403,2458,42,197.92,1.3,60,154,0,0,0,16,41
2404,2459,58,217.22,2.2,60,69,2,0,0,2,4
2405,2460,62,36.0,2.5,10,2,0,0,0,5,3
2406,2461,33,392.74,5.9,60,17,5,0,1,4,18
2407,2462,68,5.4,1.5,1,2,0,0,0,11,0
2408,2463,27,66.57,1.1,41,34,6,0,0,10,25
2409,2464,19,31.24,0.9,14,37,7,0,0,5,42
2410,2465,41,294.29,3.0,48,86,0,0,0,21,11
2411,2466,19,237.3,3.0,35,78,0,0,0,4,44
2412,2467,62,15.6,1.0,7,6,0,0,0,2,3
2413,2468,42,1188.95,8.6,71,96,3,3,0,19,6
2414,2469,54,181.26,2.1,62,47,1,0,0,22,3
2415,2470,55,296.1,3.6,52,44,1,0,0,5,5
2416,2471,53,261.59,3.7,38,48,0,2,0,21,5
2417,2472,54,662.48,5.2,43,138,4,0,3,18,1
2418,2473,67,2819.87,10.2,340,94,0,26,0,17,12
2419,2474,55,724.65,4.8,60,152,0,0,0,20,4
2420,2475,41,142.18,2.4,37,39,4,25,0,7,16
2421,2476,20,97.08,1.2,7,119,2,0,0,4,35
2422,2477,45,163.07,1.6,90,30,6,0,0,13,5
2423,2478,56,309.96,3.6,60,39,0,14,0,10,3
2424,2479,44,466.62,3.3,90,75,0,19,2,11,62
2425,2480,68,22.8,1.9,4,6,0,0,0,1,3
2426,2481,19,90.09,3.3,34,2,6,0,0,2,31
2427,2482,51,666.05,5.5,65,81,0,14,0,23,2
2428,2483,33,174.02,2.2,77,5,0,0,1,6,7
2429,2484,31,1097.46,10.0,71,114,32,40,0,7,16
2430,2485,46,181.54,2.5,48,44,4,2,1,18,5
2432,2487,32,312.99,3.1,50,87,3,0,2,8,14
2433,2488,51,606.34,6.1,48,70,8,10,0,2,3
2434,2489,23,426.63,5.7,52,63,5,0,0,3,50
2436,2491,64,39.0,1.3,6,19,0,0,0,3,1
2437,2492,28,186.51,2.4,49,53,0,0,2,26,23
2438,2493,46,71.82,1.1,38,45,7,5,2,14,0
2439,2494,52,356.44,3.8,62,47,0,0,2,13,4
2440,2495,24,57.12,2.4,26,4,8,0,0,4,42
2441,2496,58,166.26,1.5,69,77,0,0,0,20,4
2442,2497,39,441.0,2.8,66,132,0,0,0,4,60
2443,2498,54,305.2,4.0,48,41,0,0,0,21,5
2444,2499,27,385.0,5.0,51,38,0,2,0,15,32
2445,2500,30,982.04,9.2,99,85,23,21,0,0,88
2446,2501,31,567.42,4.2,90,66,0,0,2,27,7
2447,2502,29,139.89,1.2,59,100,0,0,1,9,24
2448,2503,56,666.23,4.5,53,136,1,18,0,27,2
2450,2505,29,443.86,5.2,55,57,0,0,0,16,47
2451,2506,55,286.65,3.0,48,68,1,17,0,9,5
2452,2507,60,324.56,3.3,44,77,3,25,0,18,5
2453,2508,40,553.68,5.3,51,92,0,4,3,13,54
2454,2509,51,632.92,4.8,102,63,0,4,0,25,1
2455,2510,33,835.74,8.2,45,97,0,7,0,15,4
2456,2511,57,499.8,6.0,41,61,0,3,0,1,2
2457,2512,56,354.11,5.1,60,25,0,0,0,14,1
2458,2513,54,460.42,5.2,33,91,2,5,0,1,5
2460,2515,55,220.92,2.4,68,34,3,4,0,1,5
2461,2516,46,151.35,2.7,32,43,0,0,0,14,0
2462,2517,21,282.24,3.2,52,74,0,0,0,3,45
2463,2518,28,357.36,3.3,52,97,0,0,0,4,24
2464,2519,29,750.6,6.0,80,115,27,7,0,0,74
2465,2520,43,946.1,6.5,62,140,1,32,0,19,13
2467,2522,56,70.56,2.8,14,7,0,0,0,4,2
2468,2523,51,139.65,2.1,62,8,0,0,2,4,1
2469,2524,40,214.83,2.2,40,81,3,0,0,23,31
2470,2525,38,679.14,6.3,67,59,0,35,0,14,9
2471,2526,44,230.91,2.5,42,86,0,3,1,6,17
2472,2527,53,498.9,4.4,96,41,4,3,0,15,3
2473,2528,33,674.24,4.3,94,92,0,0,0,12,13
2474,2529,30,735.73,7.7,62,62,0,0,0,15,27
2476,2531,42,468.19,7.5,49,28,2,0,1,23,57
2477,2532,53,667.07,6.8,46,89,0,4,3,4,5
